match_id,game_date,game_mode,game_type,queue_id,map_id,game_version,game_duration_seconds,game_duration_minutes,champion,position,team_id,win,kills,deaths,assists,kda,double_kills,triple_kills,quadra_kills,penta_kills,first_blood,champion_level,total_damage_dealt,total_damage_to_champions,physical_damage_to_champions,magic_damage_to_champions,true_damage_to_champions,total_damage_taken,gold_earned,gold_spent,minions_killed,neutral_minions_killed,total_cs,cs_per_minute,vision_score,wards_placed,wards_killed,vision_wards_bought,damage_per_minute,damage_per_gold,kill_participation,objective_damage,summoner1Id,summoner2Id,item0,item1,item2,item3,item4,item5,item6,primary_rune_tree,primary_rune_0,primary_rune_1,primary_rune_2,primary_rune_3,secondary_rune_tree,secondary_rune_0,secondary_rune_1
TR1_1585798163,2025-01-20 20:30:44,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,1855,30.92,Darius,TOP,100,True,3,5,1,0.8,0,0,0,0,False,15,105789,9861,8364,0,1496,27663,10022,9283,136,2,138,4.46,15,11,0,0,318.95,0.9839,0.10256410256410256,22865,4,6,6631,3047,3078,1028,1029,0,3340,primaryStyle,8010,9111,9104,8299,subStyle,8234,8275
TR1_1585721802,2025-01-20 15:53:45,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,2785,46.42,Yone,TOP,200,True,4,14,14,1.29,0,0,0,0,False,18,201786,19596,12366,6227,1003,51192,15035,13575,157,4,161,3.47,21,14,0,0,422.18,1.3034,0.2727272727272727,24244,4,12,3111,3153,3091,6333,1037,1038,3340,primaryStyle,8010,9101,9104,8299,subStyle,8451,8444
TR1_1585697973,2025-01-20 14:08:23,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1820,30.33,DrMundo,TOP,100,False,2,10,5,0.7,0,0,0,0,False,13,61965,11536,4331,7149,56,44371,7746,7200,100,0,100,3.3,7,4,0,0,380.31,1.4893,0.21875,1412,6,12,3084,3067,3111,3211,0,0,3340,primaryStyle,8437,8446,8444,8451,subStyle,8299,9111
TR1_1585695297,2025-01-20 13:39:36,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1227,20.45,Darius,TOP,200,False,3,4,1,1.0,0,0,0,0,False,13,80229,7377,6952,0,424,17218,7954,7358,145,5,150,7.33,10,6,0,0,360.73,0.9275,0.3333333333333333,6898,4,6,3078,3111,3044,1037,1055,0,3340,primaryStyle,8010,9111,9104,8299,subStyle,8234,8275
TR1_1585688642,2025-01-20 13:14:53,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1132,18.87,Malphite,TOP,200,False,1,6,1,0.33,0,0,0,0,False,11,42035,8454,1944,6510,0,12117,4957,5000,78,0,78,4.13,6,4,0,0,448.09,1.7055,0.18181818181818182,1568,4,12,1056,1001,2504,0,0,0,3340,primaryStyle,8229,8226,8210,8237,subStyle,8345,8347
TR1_1585674287,2025-01-20 11:08:40,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1962,32.7,Riven,TOP,200,False,3,8,3,0.75,1,0,0,0,False,16,103016,8256,8256,0,0,27591,10194,9300,180,1,181,5.54,17,10,0,0,252.48,0.8099,0.15384615384615385,4367,4,12,3071,3047,6333,1055,1053,2022,3340,primaryStyle,8010,9111,9105,8299,subStyle,8275,8210
TR1_1585669299,2025-01-20 10:12:44,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1668,27.8,Warwick,TOP,200,True,4,4,2,1.5,0,0,0,0,False,15,101635,11159,4896,6156,106,21258,8995,7650,133,4,137,4.93,12,9,0,0,401.4,1.2406,0.16666666666666666,18115,4,12,3077,3153,3047,1055,2021,1028,3340,primaryStyle,8437,8446,8444,8453,subStyle,8299,8009
TR1_1585527269,2025-01-19 21:12:27,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,2348,39.13,Malphite,TOP,200,True,6,9,9,1.67,0,0,0,0,False,16,124491,23270,5328,17181,761,31375,11072,11910,134,0,134,3.42,13,9,0,0,594.63,2.1017,0.3409090909090909,6441,4,12,2504,3158,3118,3075,6660,0,3340,primaryStyle,8229,8226,8210,8237,subStyle,8345,8347
TR1_1585510674,2025-01-19 20:34:47,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,1848,30.8,Malphite,TOP,200,True,11,8,11,2.75,2,1,0,0,False,16,94170,26293,4376,21753,164,23270,13027,11560,123,10,133,4.32,20,11,0,0,853.67,2.0183,0.4888888888888889,13359,4,12,6665,3118,3158,4646,6660,0,3340,primaryStyle,8229,8226,8210,8237,subStyle,8345,8347
TR1_1585410837,2025-01-19 15:12:43,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1689,28.15,Caitlyn,BOTTOM,200,False,1,10,2,0.3,0,0,0,0,False,12,58291,8510,7954,226,329,15854,7346,7125,115,0,115,4.09,10,8,1,0,302.31,1.1585,0.16666666666666666,2120,4,21,1043,6676,3047,3123,6690,1036,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1585404648,2025-01-19 14:50:55,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,970,16.17,MissFortune,BOTTOM,100,False,0,4,3,0.75,0,0,0,0,False,8,24837,3862,3436,361,64,10411,4590,4350,93,0,93,5.75,1,2,0,0,238.89,0.8414,0.375,0,4,21,1055,6676,1029,0,0,2422,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1585040221,2025-01-18 09:37:29,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1474,24.57,MissFortune,BOTTOM,200,False,4,6,3,1.17,0,0,0,0,False,12,54130,9389,8454,531,403,12028,8837,7775,142,0,142,5.78,6,5,0,0,382.18,1.0625,0.3888888888888889,4638,4,21,3111,6676,0,3123,1037,1038,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1585035786,2025-01-18 08:54:38,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,2098,34.97,MissFortune,BOTTOM,200,True,17,10,7,2.4,3,0,0,0,False,18,162551,33722,31445,672,1604,27163,16401,13030,172,12,184,5.26,21,13,0,0,964.4,2.0561,0.5,19346,4,21,3031,6676,3047,3033,1053,1037,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1584910039,2025-01-17 21:57:15,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,2105,35.08,Caitlyn,BOTTOM,200,False,4,11,11,1.36,0,0,0,0,False,16,133643,14200,13548,464,187,27282,11339,10975,138,12,150,4.28,19,11,1,0,404.75,1.2523,0.2727272727272727,21442,4,21,6676,3047,6672,3123,1037,1038,3340,primaryStyle,8021,8009,9103,8014,subStyle,8233,8236
TR1_1584889084,2025-01-17 21:03:33,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,962,16.03,MissFortune,BOTTOM,100,False,3,4,2,1.25,0,0,0,0,False,8,30011,5438,4843,309,284,7617,5823,5200,97,0,97,6.05,2,1,1,0,339.17,0.9339,0.4166666666666667,388,4,21,1055,6676,3123,3047,0,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1584871106,2025-01-17 20:04:13,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,2032,33.87,MissFortune,BOTTOM,100,False,11,10,6,1.7,2,0,0,0,False,16,129450,23849,21444,871,1533,25998,15053,15050,188,0,188,5.55,13,10,0,0,704.2,1.5843,0.6296296296296297,4341,4,21,6672,6676,3111,3033,3031,1036,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1584789986,2025-01-17 14:55:09,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,2018,33.63,Mordekaiser,TOP,100,False,4,13,7,0.85,0,0,0,0,False,16,98630,16013,1887,14098,28,36910,9543,9550,108,8,116,3.45,8,6,0,0,476.11,1.678,0.22916666666666666,9144,4,12,3115,3165,3047,3211,2022,0,3340,primaryStyle,8010,9111,9105,8299,subStyle,8236,8210
TR1_1584782782,2025-01-17 14:14:27,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,2024,33.73,Shaco,JUNGLE,100,False,2,4,6,2.0,0,0,0,0,False,15,155448,14879,911,11851,2116,33822,9237,9637,32,96,128,3.79,22,13,0,0,441.08,1.6108,0.2857142857142857,6124,14,11,2503,6653,3158,1036,2020,0,3340,primaryStyle,8128,8126,8140,8106,subStyle,8236,8210
TR1_1584607103,2025-01-16 21:11:04,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1888,31.47,MissFortune,BOTTOM,200,False,3,5,4,1.4,0,0,0,0,False,14,125291,9929,8972,568,389,16626,10685,9800,188,0,188,5.97,9,8,0,0,315.54,0.9292,0.4117647058823529,2074,4,21,3031,6676,3047,3123,1018,1036,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1584588715,2025-01-16 20:28:47,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,1670,27.83,Nilah,BOTTOM,100,False,2,11,6,0.73,0,0,0,0,False,12,58742,10682,10072,0,610,20409,7800,7830,110,4,114,4.1,14,8,1,0,383.78,1.3695,0.2857142857142857,5750,4,21,1018,6676,3047,3123,3035,0,3340,primaryStyle,8010,9111,9103,8299,subStyle,8143,8135
TR1_1584464269,2025-01-16 11:36:36,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1835,30.58,MissFortune,BOTTOM,200,True,11,0,4,15.0,1,1,0,0,False,15,132948,22144,20348,1007,787,20607,13406,13050,191,8,199,6.51,15,9,1,0,724.05,1.6518,0.5172413793103449,27246,4,21,3031,3172,6676,3123,3155,3133,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1584459154,2025-01-16 10:45:04,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,2208,36.8,MissFortune,BOTTOM,100,True,20,9,9,3.22,4,1,0,0,False,17,140425,32350,29941,809,1600,31597,16580,14200,147,12,159,4.32,19,12,0,0,879.08,1.9511,0.58,19205,4,21,3172,6676,3123,3031,6672,3035,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1584457078,2025-01-16 10:01:20,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1866,31.1,MissFortune,BOTTOM,200,False,15,11,6,1.91,1,0,0,0,False,13,85549,19105,17703,849,553,29561,12367,12200,123,4,127,4.08,18,11,1,0,614.31,1.5448,0.525,10659,4,21,6676,3047,3031,3026,3123,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1584454630,2025-01-16 09:40:36,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,107,1.78,MissFortune,JUNGLE,100,False,0,0,0,0.0,0,0,0,0,False,1,389,0,0,0,0,0,516,500,0,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0,4,21,1055,2003,0,0,0,0,3340,primaryStyle,8005,8009,9104,8017,subStyle,8304,8345
TR1_1584451795,2025-01-16 09:09:57,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1414,23.57,MissFortune,BOTTOM,100,False,6,8,4,1.25,0,0,0,0,False,11,60062,17917,16601,914,401,19262,9003,9100,139,4,143,6.07,13,9,0,0,760.27,1.9901,0.5263157894736842,1034,4,21,3123,6676,3031,3047,0,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1584451431,2025-01-16 08:29:48,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1918,31.97,MissFortune,BOTTOM,100,False,8,7,3,1.57,1,0,0,0,False,14,103097,15523,13841,589,1092,23477,12425,12400,158,0,158,4.94,17,10,0,0,485.6,1.2493,0.5,16043,4,21,6676,3111,6672,3123,3031,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1584382008,2025-01-15 23:55:56,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1334,22.23,MissFortune,BOTTOM,200,True,10,3,8,6.0,3,0,0,0,False,12,70966,16552,15207,772,573,9218,10580,10450,128,0,128,5.76,9,7,1,0,744.47,1.5645,0.6,6900,4,21,6676,3172,3031,1036,3123,1018,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1584367068,2025-01-15 23:22:06,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1732,28.87,MissFortune,BOTTOM,200,True,14,3,5,6.33,2,2,1,0,False,15,107347,21286,19882,939,464,12575,13207,12050,171,8,179,6.2,11,8,0,0,737.39,1.6117,0.48717948717948717,12616,4,21,6676,3047,3031,6672,3123,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1584335462,2025-01-15 22:12:01,CLASSIC,MATCHED_GAME,420,11,15.1.649.4112,1911,31.85,MissFortune,BOTTOM,100,False,8,16,7,0.94,0,0,0,0,False,14,83459,12180,10832,617,730,30110,10636,9500,103,0,103,3.23,16,10,0,0,382.42,1.1452,0.45454545454545453,1374,4,21,3142,6676,3047,3123,1036,1018,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1584325019,2025-01-15 21:42:13,CLASSIC,MATCHED_GAME,440,11,15.1.649.4112,1403,23.38,Caitlyn,BOTTOM,200,False,3,6,3,1.0,1,0,0,0,False,11,63277,7501,7075,231,194,11479,8711,8700,137,0,137,5.86,12,7,1,0,320.78,0.8611,0.4,3980,4,21,3139,3006,6676,3123,1055,1036,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1580219414,2025-01-01 13:49:20,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1009,16.82,Kayn,JUNGLE,200,False,0,6,3,0.5,0,0,0,0,False,8,77146,2585,2326,0,259,18242,4309,3900,5,52,57,3.39,6,4,0,0,153.72,0.5999,0.42857142857142855,17024,4,11,3142,1101,3158,0,0,0,3340,primaryStyle,8128,8143,8138,8135,subStyle,8347,8304
TR1_1580211351,2025-01-01 13:10:26,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1825,30.42,Kayn,JUNGLE,200,True,9,8,4,1.62,0,0,0,0,False,15,162319,10897,8375,881,1640,34366,11885,10250,31,105,136,4.47,22,11,0,0,358.26,0.9169,0.3170731707317073,44251,4,11,3142,6697,3158,3071,1036,0,3340,primaryStyle,8128,8143,8138,8135,subStyle,8347,8304
TR1_1580206242,2025-01-01 12:38:27,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1448,24.13,MissFortune,BOTTOM,200,False,4,7,6,1.43,1,0,0,0,False,11,68956,18813,17546,989,277,16447,7458,7125,122,0,122,5.06,8,6,0,0,779.54,2.5225,0.5555555555555556,660,4,21,6676,6690,1043,3006,3051,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1580087601,2024-12-31 22:12:48,CLASSIC,MATCHED_GAME,400,11,14.24.644.2327,1590,26.5,Ambessa,TOP,200,False,1,3,5,2.0,0,0,0,0,False,13,62460,9800,9670,0,130,18731,6585,6150,90,12,102,3.85,11,5,0,0,369.81,1.4882,0.17647058823529413,346,4,12,6699,3067,1028,1036,3158,2003,3340,primaryStyle,8010,9111,9105,8299,subStyle,8451,8444
TR1_1580076247,2024-12-31 21:34:17,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1839,30.65,Vi,JUNGLE,100,False,3,10,6,0.9,0,0,0,0,False,13,110120,7080,6952,0,128,32190,8824,8608,24,68,92,3.0,19,10,1,0,231.0,0.8024,0.3333333333333333,18957,4,11,1101,3078,3071,1037,3047,0,3340,primaryStyle,8010,9111,9105,8014,subStyle,8347,8304
TR1_1580067185,2024-12-31 20:56:35,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1628,27.13,Shaco,JUNGLE,100,False,7,7,3,1.43,1,0,0,0,False,12,69609,11200,1080,9220,899,24841,7586,7300,4,56,60,2.21,13,9,0,0,412.78,1.4764,0.4166666666666667,7766,14,11,1101,2503,3009,6653,0,0,3340,primaryStyle,8128,8126,8138,8106,subStyle,8236,8210
TR1_1580055457,2024-12-31 20:16:33,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2042,34.03,Shaco,JUNGLE,200,False,6,7,8,2.0,1,1,0,0,False,14,116818,11005,4022,5035,1947,25268,10489,10275,15,82,97,2.85,23,12,2,0,323.36,1.0492,0.4,13628,14,11,3142,6676,3047,1038,1018,1037,3340,primaryStyle,8128,8126,8138,8106,subStyle,8236,8210
TR1_1580000917,2024-12-31 16:33:43,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1984,33.07,MissFortune,BOTTOM,100,False,6,7,9,2.14,1,0,0,0,False,16,111546,21745,20087,1087,569,25835,12245,12700,171,0,171,5.17,18,10,1,0,657.61,1.7758,0.42857142857142855,4908,4,21,6672,6676,3111,3031,3123,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1579994637,2024-12-31 15:54:43,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1627,27.12,Caitlyn,BOTTOM,100,False,1,7,3,0.57,0,0,0,0,False,12,57147,5786,5442,344,0,19162,6652,6650,113,0,113,4.17,11,8,0,0,213.37,0.8698,0.23529411764705882,276,4,21,6676,1043,1042,1036,3047,1036,3340,primaryStyle,8005,8009,9103,8014,subStyle,8233,8236
TR1_1577673194,2024-12-22 21:36:18,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2857,47.62,Diana,JUNGLE,100,False,4,11,15,1.73,0,0,0,0,False,18,261683,23257,2099,18092,3066,53148,13978,14150,57,129,186,3.91,37,18,1,0,488.42,1.6638,0.3958333333333333,28467,4,11,3152,3115,3020,4646,3100,0,3340,primaryStyle,8010,9111,9104,8014,subStyle,8143,8135
TR1_1577646864,2024-12-22 20:40:25,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1872,31.2,Ambessa,JUNGLE,200,False,2,8,4,0.75,0,0,0,0,False,13,127053,5897,4875,0,1022,32688,7785,7700,13,88,101,3.24,17,9,0,0,189.01,0.7575,0.1875,23176,4,11,6631,3071,0,3158,0,0,3340,primaryStyle,8112,8143,8138,8106,subStyle,8014,9111
TR1_1577624129,2024-12-22 19:32:27,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1123,18.72,Shaco,JUNGLE,200,True,2,2,6,4.0,0,0,0,0,False,10,90939,3448,1587,1371,488,13508,5974,5450,11,74,85,4.54,10,6,0,0,184.22,0.5772,0.25,12519,14,11,1101,6676,3134,1036,1001,1029,3340,primaryStyle,8128,8143,8138,8105,subStyle,8014,9104
TR1_1577612774,2024-12-22 19:05:08,CLASSIC,MATCHED_GAME,400,11,14.24.644.2327,1274,21.23,Shaco,JUNGLE,200,True,0,1,1,1.0,0,0,0,0,False,10,86418,2158,182,1607,368,18252,5359,4825,8,74,82,3.86,12,5,0,0,101.63,0.4027,0.043478260869565216,22122,14,11,6653,1037,0,1001,1101,0,3340,primaryStyle,8128,8143,8138,8105,subStyle,8014,9104
TR1_1577553673,2024-12-22 15:51:45,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2059,34.32,Caitlyn,BOTTOM,200,True,7,6,9,2.67,1,0,0,0,False,15,139221,16509,14428,483,1597,18723,13365,12100,180,0,180,5.25,16,10,0,0,481.08,1.2352,0.37209302325581395,10175,4,21,3033,6676,3047,3031,1053,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1577540518,2024-12-22 15:11:45,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1701,28.35,Ambessa,JUNGLE,100,False,3,5,9,2.4,1,0,0,0,False,12,125337,10444,8880,0,1563,28008,9053,8850,28,84,112,3.95,15,8,0,0,368.4,1.1537,0.5714285714285714,29731,4,11,3074,3071,3133,0,3158,0,3340,primaryStyle,8112,8143,8138,8106,subStyle,8014,9111
TR1_1577522149,2024-12-22 14:13:45,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2099,34.98,Ambessa,JUNGLE,100,False,9,14,13,1.57,0,0,0,0,False,16,146235,18478,16565,0,1913,48333,12738,12250,38,70,108,3.09,21,11,1,0,528.19,1.4506,0.43137254901960786,22944,4,11,3074,6692,3158,3071,2019,1036,3340,primaryStyle,8112,8143,8138,8106,subStyle,9111,9105
TR1_1577488371,2024-12-22 11:45:04,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1845,30.75,Soraka,UTILITY,100,False,0,9,7,0.78,0,0,0,0,False,13,13049,2779,291,2488,0,21605,6707,7330,15,0,15,0.49,37,23,0,0,90.37,0.4143,0.2916666666666667,862,4,7,3870,1011,6617,3158,3801,3066,3340,primaryStyle,8465,8463,8473,8453,subStyle,8345,8347
TR1_1577398337,2024-12-22 00:27:05,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,917,15.28,Soraka,UTILITY,200,True,0,0,6,6.0,0,0,0,0,False,9,5567,825,172,653,0,6043,4356,4125,4,0,4,0.26,22,9,2,1,53.98,0.1894,0.3333333333333333,1773,4,7,3866,6617,3009,0,0,0,3364,primaryStyle,8465,8463,8473,8453,subStyle,8345,8347
TR1_1577385655,2024-12-21 23:54:45,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1419,23.65,Soraka,UTILITY,100,True,0,6,14,2.33,0,0,0,0,False,11,12015,3327,494,2832,0,12003,6326,5750,12,0,12,0.51,32,18,0,0,140.68,0.5259,0.5384615384615384,1164,4,7,3870,6617,3158,3066,3801,1028,3340,primaryStyle,8465,8463,8473,8453,subStyle,8345,8347
TR1_1577363166,2024-12-21 23:03:43,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2636,43.93,Soraka,UTILITY,100,True,1,7,22,3.29,0,0,0,0,False,17,33007,4885,552,4294,38,28602,11265,10100,29,4,33,0.75,67,46,3,0,111.19,0.4336,0.575,3692,4,7,3107,3876,6617,3083,3158,3067,3340,primaryStyle,8214,8226,8210,8237,subStyle,8473,8453
TR1_1577339352,2024-12-21 22:11:18,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2402,40.03,Mordekaiser,TOP,100,False,4,10,13,1.7,0,0,0,0,False,16,81140,14235,1782,12200,253,43557,10467,10750,100,6,106,2.65,24,12,0,0,355.58,1.36,0.3541666666666667,4371,4,12,3116,3075,3047,6665,1052,0,3340,primaryStyle,8010,9111,9105,8299,subStyle,8473,8453
TR1_1577275562,2024-12-21 19:26:52,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1995,33.25,Sett,TOP,100,False,2,6,3,0.83,0,0,0,0,False,14,87986,9234,8783,0,450,28074,8286,7775,133,0,133,4.0,12,6,1,0,277.71,1.1144,0.125,2724,4,12,6631,3111,2021,1028,1037,0,3340,primaryStyle,8005,9111,9104,8299,subStyle,8444,8242
TR1_1577248448,2024-12-21 17:54:50,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1596,26.6,Vi,JUNGLE,100,False,1,8,5,0.75,0,0,0,0,False,11,123308,5136,4583,0,552,27694,7111,6683,13,82,95,3.57,9,5,0,0,193.08,0.7223,0.24,34848,4,11,1101,3078,3133,3047,1028,0,3340,primaryStyle,8010,9111,9104,8014,subStyle,8143,8106
TR1_1577221246,2024-12-21 16:21:23,CLASSIC,MATCHED_GAME,400,11,14.24.644.2327,2527,42.12,Naafiri,MIDDLE,100,False,7,16,8,0.94,0,0,0,0,False,16,145084,20682,19537,0,1145,47075,14257,13050,178,12,190,4.51,25,14,0,0,491.06,1.4507,0.4411764705882353,5602,4,12,6698,3111,6692,6701,2021,3134,3340,primaryStyle,8112,8143,8138,8135,subStyle,8014,8009
TR1_1577216339,2024-12-21 16:09:12,CLASSIC,MATCHED_GAME,400,11,14.24.644.2327,107,1.78,Shaco,JUNGLE,200,True,0,0,0,0.0,0,0,0,0,False,2,1959,0,0,0,0,75,590,500,0,4,4,2.24,0,0,0,0,0.0,0.0,0.0,0,14,11,1101,2003,0,0,0,0,3340,primaryStyle,8128,8143,8138,8105,subStyle,8014,9104
TR1_1577200853,2024-12-21 15:22:54,CLASSIC,MATCHED_GAME,420,11,14.24.644.2327,2076,34.6,Caitlyn,BOTTOM,100,True,8,11,8,1.45,0,0,0,0,False,15,166959,18116,16926,402,788,25737,12713,11350,146,12,158,4.57,16,10,1,0,523.58,1.425,0.32,28800,4,21,3031,6676,3033,3006,0,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8233,8236
TR1_1577169409,2024-12-21 13:18:04,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,983,16.38,MissFortune,BOTTOM,200,False,1,3,0,0.33,0,0,0,0,False,9,33331,3298,2984,313,0,5553,5125,5050,114,0,114,6.96,8,5,0,0,201.3,0.6435,0.2,266,4,21,1055,6676,3047,0,0,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8345,8304
TR1_1577162160,2024-12-21 12:48:58,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1277,21.28,Caitlyn,BOTTOM,200,True,6,3,7,4.33,0,0,0,0,True,10,58442,14359,13901,456,1,9676,7351,6675,119,0,119,5.59,10,7,1,0,674.66,1.9533,0.5909090909090909,2684,4,21,1055,6676,3047,3123,6690,0,3340,primaryStyle,8005,8009,9103,8014,subStyle,8233,8236
TR1_1577150438,2024-12-21 11:47:08,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2247,37.45,MissFortune,BOTTOM,100,True,5,6,5,1.67,0,0,0,0,True,15,141659,14281,12714,845,722,26495,12641,12300,175,4,179,4.78,29,12,4,0,381.34,1.1297,0.30303030303030304,5328,4,21,3031,6676,3047,6672,3123,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1577150098,2024-12-21 11:36:21,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,116,1.93,MissFortune,BOTTOM,100,True,0,0,0,0.0,0,0,0,0,False,1,554,222,222,0,0,174,534,500,1,0,1,0.52,1,1,0,0,114.83,0.4157,0.0,0,4,21,1055,2003,0,0,0,0,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1577144382,2024-12-21 10:53:21,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1364,22.73,MissFortune,BOTTOM,100,False,8,5,1,1.8,1,0,0,0,False,11,62344,13506,12481,768,256,13185,8988,8225,128,0,128,5.63,10,7,0,0,594.11,1.5027,0.6,2318,4,21,6676,3047,3123,1038,1037,1018,3340,primaryStyle,8369,8304,8345,8347,subStyle,8014,8009
TR1_1576999400,2024-12-20 21:28:41,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1500,25.0,Vi,JUNGLE,200,False,2,6,4,1.0,0,0,0,0,False,11,115341,8009,7088,0,921,29742,7073,6833,10,84,94,3.76,17,7,1,0,320.36,1.1323,0.4,35305,4,11,1101,3078,3047,2019,1036,1036,3340,primaryStyle,8010,9111,9104,8014,subStyle,8143,8106
TR1_1576984208,2024-12-20 20:41:53,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,2357,39.28,Vi,JUNGLE,100,True,6,9,17,2.56,0,0,0,0,False,17,209721,18658,15603,45,3008,40587,14329,13083,58,120,178,4.53,37,14,5,0,474.96,1.3021,0.5227272727272727,29452,4,11,6333,3047,3078,3071,3076,1031,3340,primaryStyle,8010,9111,9104,8014,subStyle,8143,8106
TR1_1576969975,2024-12-20 20:03:02,CLASSIC,MATCHED_GAME,440,11,14.24.644.2327,1799,29.98,Vi,JUNGLE,100,True,6,3,12,6.0,0,0,0,0,False,14,148308,11848,10478,0,1369,24718,11059,9733,28,92,120,4.0,21,11,2,0,395.15,1.0713,0.45,39971,4,11,2019,3078,3047,3071,1036,0,3340,primaryStyle,8010,9111,9104,8014,subStyle,8143,8106
